rgn_id,loiczid,proportionArea,csquarecode,cellarea
6,15518.0,0.01,1701:498:2,576.55
6,15521.0,0.01,1702:390:1,576.55
6,15522.0,0.01,1702:390:2,576.55
6,15523.0,0.01,1702:391:1,576.55
6,15525.0,0.02,1702:392:1,576.55
6,15526.0,0.04,1702:392:2,576.55
6,15527.0,0.02,1702:393:1,576.55
6,16223.0,0.01,1701:381:3,603.03
6,16225.0,0.01,1701:382:3,603.03
6,16231.0,0.03,1701:485:3,603.03
6,16241.0,0.01,1702:380:3,603.03
6,16244.0,0.01,1702:381:4,603.03
6,16257.0,0.01,1702:488:3,603.03
6,16258.0,0.01,1702:488:4,603.03
6,16259.0,0.01,1702:489:3,603.03
6,16261.0,0.01,1703:380:3,603.03
6,16944.0,0.01,1701:381:2,629.47
6,16948.0,0.01,1701:383:2,629.47
6,16952.0,0.02,1701:485:2,629.47
6,16963.0,0.01,1702:381:1,629.47
6,17668.0,0.01,1701:373:4,655.85
6,17670.0,0.02,1701:374:4,655.85
6,17671.0,0.01,1701:475:3,655.85
6,17672.0,0.03,1701:475:4,655.85
6,17677.0,0.02,1701:478:3,655.85
6,17686.0,0.01,1702:372:4,655.85
6,18389.0,0.01,1701:374:1,682.19
6,18391.0,0.01,1701:475:1,682.19
6,18395.0,0.03,1701:477:1,682.19
6,18405.0,0.02,1702:372:1,682.19
6,18407.0,0.01,1702:373:1,682.19
6,19113.0,0.01,1701:466:3,708.47
6,19115.0,0.01,1701:467:3,708.47
6,19125.0,0.01,1702:362:3,708.47
6,19131.0,0.02,1702:465:3,708.47
6,22032.0,0.05,1703:245:4,813.04
6,22033.0,0.34,1703:246:3,813.04
6,22034.0,0.7,1703:246:4,813.04
6,22748.0,0.02,1703:143:2,839.04
6,22749.0,0.2,1703:144:1,839.04
6,22750.0,0.45,1703:144:2,839.04
6,22751.0,0.71,1703:245:1,839.04
6,22752.0,0.97,1703:245:2,839.04
6,22753.0,1.0,1703:246:1,839.04
6,22754.0,1.0,1703:246:2,839.04
6,23468.0,0.11,1703:133:4,864.97
6,23469.0,0.31,1703:134:3,864.97
6,23470.0,0.53,1703:134:4,864.97
6,23471.0,0.78,1703:235:3,864.97
6,23472.0,0.97,1703:235:4,864.97
6,23473.0,1.0,1703:236:3,864.97
6,23474.0,0.9,1703:236:4,864.97
6,24192.0,0.02,1703:235:2,890.83
6,24193.0,0.2,1703:236:1,890.83
6,24194.0,0.07,1703:236:2,890.83
6,27048.0,0.06,1702:113:2,993.59
6,27049.0,0.09,1702:114:1,993.59
6,27050.0,0.24,1702:114:2,993.59
6,27051.0,0.21,1702:215:1,993.59
6,27052.0,0.39,1702:215:2,993.59
6,27053.0,0.13,1702:216:1,993.59
6,27055.0,0.07,1702:217:1,993.59
6,27056.0,0.12,1702:217:2,993.59
6,27057.0,0.08,1702:218:1,993.59
6,27764.0,0.07,1702:101:4,1019.09
6,27765.0,0.42,1702:102:3,1019.09
6,27766.0,0.65,1702:102:4,1019.09
6,27767.0,0.74,1702:103:3,1019.09
6,27768.0,0.66,1702:103:4,1019.09
6,27769.0,0.52,1702:104:3,1019.09
6,27770.0,0.22,1702:104:4,1019.09
6,27771.0,0.33,1702:205:3,1019.09
6,27772.0,0.73,1702:205:4,1019.09
6,27773.0,0.13,1702:206:3,1019.09
6,27774.0,0.38,1702:206:4,1019.09
6,27775.0,0.29,1702:207:3,1019.09
6,27776.0,0.09,1702:207:4,1019.09
6,27777.0,0.41,1702:208:3,1019.09
6,27778.0,0.12,1702:208:4,1019.09
6,27779.0,0.11,1702:209:3,1019.09
6,27780.0,0.09,1702:209:4,1019.09
6,27781.0,0.14,1703:100:3,1019.09
6,27782.0,0.03,1703:100:4,1019.09
6,28477.0,0.06,1701:208:1,1044.52
6,28478.0,0.42,1701:208:2,1044.52
6,28479.0,0.58,1701:209:1,1044.52
6,28480.0,0.56,1701:209:2,1044.52
6,28481.0,0.41,1702:100:1,1044.52
6,28482.0,0.45,1702:100:2,1044.52
6,28483.0,0.39,1702:101:1,1044.52
6,28484.0,0.35,1702:101:2,1044.52
6,28485.0,0.33,1702:102:1,1044.52
6,28486.0,0.59,1702:102:2,1044.52
6,28487.0,0.76,1702:103:1,1044.52
6,28488.0,0.11,1702:103:2,1044.52
6,28489.0,0.01,1702:104:1,1044.52
6,28490.0,0.05,1702:104:2,1044.52
6,28491.0,0.5,1702:205:1,1044.52
6,28492.0,0.05,1702:205:2,1044.52
6,28494.0,0.1,1702:206:2,1044.52
6,28496.0,0.02,1702:207:2,1044.52
6,28497.0,0.03,1702:208:1,1044.52
6,28498.0,0.11,1702:208:2,1044.52
6,28499.0,0.15,1702:209:1,1044.52
6,28500.0,0.06,1702:209:2,1044.52
6,28501.0,0.1,1703:100:1,1044.52
6,28502.0,0.14,1703:100:2,1044.52
6,28503.0,0.13,1703:101:1,1044.52
6,29195.0,0.1,1601:497:3,1069.87
6,29196.0,0.23,1601:497:4,1069.87
6,29197.0,0.81,1601:498:3,1069.87
6,29198.0,0.93,1601:498:4,1069.87
6,29199.0,0.49,1601:499:3,1069.87
6,29200.0,0.49,1601:499:4,1069.87
6,29201.0,0.37,1602:390:3,1069.87
6,29202.0,0.38,1602:390:4,1069.87
6,29203.0,0.1,1602:391:3,1069.87
6,29204.0,0.18,1602:391:4,1069.87
6,29205.0,0.03,1602:392:3,1069.87
6,29207.0,0.03,1602:393:3,1069.87
6,29219.0,0.01,1602:499:3,1069.87
6,29220.0,0.3,1602:499:4,1069.87
6,29221.0,0.21,1603:390:3,1069.87
6,29222.0,0.06,1603:390:4,1069.87
6,29910.0,0.01,1601:394:2,1095.13
6,29911.0,0.11,1601:495:1,1095.13
6,29912.0,0.46,1601:495:2,1095.13
6,29913.0,0.31,1601:496:1,1095.13
6,29914.0,0.54,1601:496:2,1095.13
6,29915.0,0.98,1601:497:1,1095.13
6,29916.0,0.8,1601:497:2,1095.13
6,29917.0,0.22,1601:498:1,1095.13
6,29918.0,0.13,1601:498:2,1095.13
6,29919.0,0.1,1601:499:1,1095.13
6,29920.0,0.03,1601:499:2,1095.13
6,29921.0,0.07,1602:390:1,1095.13
6,30629.0,0.24,1601:384:3,1120.32
6,30630.0,0.86,1601:384:4,1120.32
6,30631.0,1.0,1601:485:3,1120.32
6,30632.0,0.99,1601:485:4,1120.32
6,30633.0,0.89,1601:486:3,1120.32
6,30634.0,0.53,1601:486:4,1120.32
6,30635.0,0.44,1601:487:3,1120.32
6,30636.0,0.1,1601:487:4,1120.32
6,31346.0,0.03,1601:382:2,1145.41
6,31347.0,0.41,1601:383:1,1145.41
6,31348.0,0.59,1601:383:2,1145.41
6,31349.0,0.48,1601:384:1,1145.41
6,31350.0,0.64,1601:384:2,1145.41
6,31351.0,0.68,1601:485:1,1145.41
6,31352.0,0.65,1601:485:2,1145.41
6,31353.0,0.47,1601:486:1,1145.41
6,31354.0,0.21,1601:486:2,1145.41
6,31355.0,0.17,1601:487:1,1145.41
6,31356.0,0.03,1601:487:2,1145.41
6,32064.0,0.02,1601:371:4,1170.42
6,32065.0,0.06,1601:372:3,1170.42
6,32066.0,0.38,1601:372:4,1170.42
6,32067.0,0.12,1601:373:3,1170.42
6,32069.0,0.1,1601:374:3,1170.42
6,32070.0,0.64,1601:374:4,1170.42
6,32071.0,0.48,1601:475:3,1170.42
6,32072.0,0.16,1601:475:4,1170.42
6,32073.0,0.06,1601:476:3,1170.42
6,32784.0,0.08,1601:371:2,1195.34
6,32785.0,0.05,1601:372:1,1195.34
6,32787.0,0.06,1601:373:1,1195.34
6,32788.0,0.57,1601:373:2,1195.34
6,32789.0,0.7,1601:374:1,1195.34
6,32790.0,0.18,1601:374:2,1195.34
6,32791.0,0.07,1601:475:1,1195.34
6,32792.0,0.02,1601:475:2,1195.34
6,33505.0,0.23,1601:362:3,1220.17
6,33506.0,0.56,1601:362:4,1220.17
6,33507.0,0.67,1601:363:3,1220.17
6,33508.0,0.18,1601:363:4,1220.17
7,26983.0,0.01,7700:218:2,993.59
7,26984.0,0.31,7700:218:1,993.59
7,26985.0,0.09,7700:217:2,993.59
7,27702.0,0.06,7700:209:3,1019.09
7,27703.0,0.23,7700:208:4,1019.09
7,27704.0,0.08,7700:208:3,1019.09
8,9625.0,0.09,7804:237:2,363.31
8,9626.0,0.11,7804:237:1,363.31
8,9627.0,0.1,7804:236:2,363.31
8,9628.0,0.16,7804:236:1,363.31
8,9629.0,0.14,7804:235:2,363.31
8,9630.0,0.17,7804:235:1,363.31
8,9631.0,0.26,7804:134:2,363.31
8,9632.0,0.11,7804:134:1,363.31
8,9633.0,0.02,7804:133:2,363.31
8,9634.0,0.07,7804:133:1,363.31
8,9635.0,0.14,7804:132:2,363.31
8,9636.0,0.19,7804:132:1,363.31
8,9637.0,0.3,7804:131:2,363.31
8,9638.0,0.3,7804:131:1,363.31
8,9639.0,0.33,7804:130:2,363.31
8,9640.0,0.35,7804:130:1,363.31
8,10337.0,0.09,7805:121:4,390.08
8,10338.0,0.09,7805:121:3,390.08
8,10339.0,0.27,7805:120:4,390.08
8,10340.0,0.14,7805:120:3,390.08
8,10341.0,0.08,7804:229:4,390.08
8,10342.0,0.2,7804:229:3,390.08
8,10343.0,0.21,7804:228:4,390.08
8,10344.0,0.39,7804:228:3,390.08
8,10345.0,0.3,7804:227:4,390.08
8,10346.0,0.29,7804:227:3,390.08
8,10347.0,0.22,7804:226:4,390.08
8,10348.0,0.07,7804:226:3,390.08
8,10349.0,0.01,7804:225:4,390.08
8,10350.0,0.16,7804:225:3,390.08
8,10351.0,0.19,7804:124:4,390.08
8,10352.0,0.1,7804:124:3,390.08
8,10354.0,0.03,7804:123:3,390.08
8,10355.0,0.09,7804:122:4,390.08
8,10356.0,0.08,7804:122:3,390.08
8,10357.0,0.12,7804:121:4,390.08
8,10358.0,0.05,7804:121:3,390.08
8,10359.0,0.04,7804:120:4,390.08
8,10360.0,0.05,7804:120:3,390.08
8,11040.0,0.06,7806:120:1,416.83
8,11041.0,0.07,7805:229:2,416.83
8,11042.0,0.1,7805:229:1,416.83
8,11043.0,0.03,7805:228:2,416.83
8,11044.0,0.09,7805:228:1,416.83
8,11045.0,0.06,7805:227:2,416.83
8,11046.0,0.11,7805:227:1,416.83
8,11047.0,0.03,7805:226:2,416.83
8,11048.0,0.16,7805:226:1,416.83
8,11049.0,0.06,7805:225:2,416.83
8,11050.0,0.06,7805:225:1,416.83
8,11053.0,0.04,7805:123:2,416.83
8,11054.0,0.14,7805:123:1,416.83
8,11055.0,0.01,7805:122:2,416.83
8,11056.0,0.06,7805:122:1,416.83
8,11057.0,0.24,7805:121:2,416.83
8,11058.0,0.15,7805:121:1,416.83
8,11059.0,0.09,7805:120:2,416.83
8,11063.0,0.08,7804:228:2,416.83
8,11064.0,0.01,7804:228:1,416.83
8,11065.0,0.14,7804:227:2,416.83
8,11066.0,0.1,7804:227:1,416.83
8,11067.0,0.06,7804:226:2,416.83
8,11068.0,0.13,7804:226:1,416.83
8,11069.0,0.19,7804:225:2,416.83
8,11070.0,0.01,7804:225:1,416.83
8,11071.0,0.01,7804:124:2,416.83
8,11756.0,0.05,7806:112:3,443.54
8,11757.0,0.24,7806:111:4,443.54
8,11758.0,0.09,7806:111:3,443.54
8,11759.0,0.09,7806:110:4,443.54
8,11760.0,0.07,7806:110:3,443.54
8,11761.0,0.01,7805:219:4,443.54
8,11774.0,0.09,7805:113:3,443.54
8,11777.0,0.09,7805:111:4,443.54
8,11778.0,0.05,7805:111:3,443.54
8,11779.0,0.04,7805:110:4,443.54
8,11780.0,0.08,7805:110:3,443.54
8,11789.0,0.1,7804:215:4,443.54
8,11790.0,0.14,7804:215:3,443.54
8,12471.0,0.06,7806:114:2,470.22
8,12472.0,0.1,7806:114:1,470.22
8,12473.0,0.17,7806:113:2,470.22
8,12474.0,0.05,7806:113:1,470.22
8,12476.0,0.02,7806:112:1,470.22
8,12477.0,0.3,7806:111:2,470.22
8,12478.0,0.05,7806:111:1,470.22
8,13186.0,0.11,7806:207:3,496.86
8,13187.0,0.3,7806:206:4,496.86
8,13188.0,0.16,7806:206:3,496.86
8,13189.0,0.1,7806:205:4,496.86
8,13190.0,0.2,7806:205:3,496.86
8,13191.0,0.02,7806:104:4,496.86
8,13905.0,0.09,7806:207:2,523.47
8,13906.0,0.27,7806:207:1,523.47
8,13907.0,0.05,7806:206:2,523.47
8,13908.0,0.09,7806:206:1,523.47
8,13909.0,0.04,7806:205:2,523.47
8,13910.0,0.15,7806:205:1,523.47
8,13911.0,0.08,7806:104:2,523.47
8,13912.0,0.1,7806:104:1,523.47
8,14630.0,0.21,7706:495:3,550.03
8,14631.0,0.06,7706:394:4,550.03
8,15342.0,0.05,7706:499:1,576.55
8,15343.0,0.04,7706:498:2,576.55
8,15344.0,0.05,7706:498:1,576.55
8,15345.0,0.11,7706:497:2,576.55
8,15346.0,0.11,7706:497:1,576.55
8,15347.0,0.1,7706:496:2,576.55
8,15348.0,0.16,7706:496:1,576.55
8,15349.0,0.12,7706:495:2,576.55
8,15350.0,0.11,7706:495:1,576.55
8,15351.0,0.01,7706:394:2,576.55
8,16055.0,0.01,7707:382:4,603.03
8,16056.0,0.05,7707:382:3,603.03
8,16057.0,0.03,7707:381:4,603.03
8,16058.0,0.07,7707:381:3,603.03
8,16059.0,0.07,7707:380:4,603.03
8,16060.0,0.11,7707:380:3,603.03
8,16061.0,0.05,7706:489:4,603.03
8,16062.0,0.07,7706:489:3,603.03
8,16774.0,0.05,7707:383:1,629.47
8,16775.0,0.34,7707:382:2,629.47
8,16776.0,0.03,7707:382:1,629.47
8,17496.0,0.06,7707:372:3,655.85
8,17497.0,0.07,7707:371:4,655.85
8,17498.0,0.1,7707:371:3,655.85
8,17499.0,0.17,7707:370:4,655.85
8,17500.0,0.22,7707:370:3,655.85
8,17501.0,0.17,7706:479:4,655.85
8,17503.0,0.06,7706:478:4,655.85
8,17504.0,0.06,7706:478:3,655.85
8,17506.0,0.1,7706:477:3,655.85
8,17507.0,0.3,7706:476:4,655.85
8,17508.0,0.15,7706:476:3,655.85
8,18215.0,0.1,7707:372:2,682.19
8,18216.0,0.31,7707:372:1,682.19
8,18217.0,0.3,7707:371:2,682.19
8,18218.0,0.34,7707:371:1,682.19
8,18219.0,0.39,7707:370:2,682.19
8,18220.0,0.21,7707:370:1,682.19
8,18221.0,0.09,7706:479:2,682.19
8,18222.0,0.16,7706:479:1,682.19
8,18223.0,0.22,7706:478:2,682.19
8,18224.0,0.18,7706:478:1,682.19
8,18225.0,0.01,7706:477:2,682.19
8,18226.0,0.03,7706:477:1,682.19
8,18227.0,0.21,7706:476:2,682.19
8,18228.0,0.13,7706:476:1,682.19
8,18934.0,0.17,7707:363:3,708.47
8,18935.0,0.15,7707:362:4,708.47
8,18936.0,0.02,7707:362:3,708.47
8,18938.0,0.08,7707:361:3,708.47
8,18939.0,0.13,7707:360:4,708.47
8,18940.0,0.19,7707:360:3,708.47
8,18941.0,0.39,7706:469:4,708.47
8,18942.0,0.19,7706:469:3,708.47
8,18943.0,0.09,7706:468:4,708.47
8,18944.0,0.12,7706:468:3,708.47
8,18945.0,0.01,7706:467:4,708.47
8,19660.0,0.16,7707:360:1,734.7
8,19661.0,0.18,7706:469:2,734.7
8,19662.0,0.15,7706:469:1,734.7
8,19663.0,0.15,7706:468:2,734.7
8,19664.0,0.06,7706:468:1,734.7
8,19665.0,0.08,7706:467:2,734.7
8,19666.0,0.08,7706:467:1,734.7
8,19667.0,0.21,7706:466:2,734.7
8,19668.0,0.25,7706:466:1,734.7
8,19669.0,0.23,7706:465:2,734.7
8,19670.0,0.18,7706:465:1,734.7
8,19671.0,0.22,7706:364:2,734.7
8,19672.0,0.26,7706:364:1,734.7
8,19673.0,0.17,7706:363:2,734.7
8,19674.0,0.17,7706:363:1,734.7
8,19675.0,0.16,7706:362:2,734.7
8,19676.0,0.44,7706:362:1,734.7
8,19677.0,0.3,7706:361:2,734.7
8,19678.0,0.23,7706:361:1,734.7
8,19679.0,0.12,7706:360:2,734.7
8,19680.0,0.08,7706:360:1,734.7
8,20386.0,0.06,7706:457:3,760.87
8,20387.0,0.07,7706:456:4,760.87
8,20388.0,0.05,7706:456:3,760.87
8,20390.0,0.05,7706:455:3,760.87
8,20391.0,0.02,7706:354:4,760.87
8,20398.0,0.08,7706:351:3,760.87
8,20399.0,0.09,7706:350:4,760.87
8,20400.0,0.2,7706:350:3,760.87
8,20401.0,0.31,7705:459:4,760.87
8,20402.0,0.24,7705:459:3,760.87
8,20403.0,0.24,7705:458:4,760.87
8,20404.0,0.12,7705:458:3,760.87
8,21120.0,0.04,7706:350:1,786.99
8,21121.0,0.04,7705:459:2,786.99
8,21122.0,0.05,7705:459:1,786.99
8,21123.0,0.28,7705:458:2,786.99
8,21124.0,0.38,7705:458:1,786.99
8,21125.0,0.05,7705:457:2,786.99
8,21844.0,0.16,7705:248:3,813.04
8,21845.0,0.59,7705:247:4,813.04
8,21846.0,0.59,7705:247:3,813.04
8,21847.0,0.36,7705:246:4,813.04
8,21848.0,0.06,7705:246:3,813.04
8,22565.0,0.15,7705:247:2,839.04
8,22566.0,0.48,7705:247:1,839.04
8,22567.0,0.72,7705:246:2,839.04
8,22568.0,0.4,7705:246:1,839.04
8,22569.0,0.01,7705:245:2,839.04
8,23285.0,0.01,7705:237:4,864.97
8,23286.0,0.09,7705:237:3,864.97
8,23287.0,0.8,7705:236:4,864.97
8,23288.0,0.98,7705:236:3,864.97
8,23289.0,0.29,7705:235:4,864.97
8,24006.0,0.02,7705:237:1,890.83
8,24007.0,0.39,7705:236:2,890.83
8,24008.0,0.88,7705:236:1,890.83
8,24009.0,0.81,7705:235:2,890.83
8,24010.0,0.3,7705:235:1,890.83
8,24727.0,0.15,7705:226:4,916.62
8,24728.0,0.78,7705:226:3,916.62
8,24729.0,0.97,7705:225:4,916.62
8,24730.0,0.75,7705:225:3,916.62
8,24731.0,0.33,7705:124:4,916.62
8,25448.0,0.07,7705:226:1,942.35
8,25449.0,0.64,7705:225:2,942.35
8,25450.0,0.24,7705:225:1,942.35
8,25451.0,0.11,7705:124:2,942.35
8,25453.0,0.11,7705:123:2,942.35
8,25454.0,0.02,7705:123:1,942.35
8,26169.0,0.34,7705:215:4,968.01
8,26170.0,0.16,7705:215:3,968.01
8,26171.0,0.04,7705:114:4,968.01
8,26172.0,0.03,7705:114:3,968.01
8,26173.0,0.18,7705:113:4,968.01
8,26174.0,0.34,7705:113:3,968.01
8,26175.0,0.38,7705:112:4,968.01
8,26176.0,0.15,7705:112:3,968.01
8,26177.0,0.1,7705:111:4,968.01
8,26889.0,0.02,7705:215:2,993.59
8,26890.0,0.09,7705:215:1,993.59
8,26891.0,0.02,7705:114:2,993.59
8,26892.0,0.07,7705:114:1,993.59
8,26893.0,0.67,7705:113:2,993.59
8,26894.0,0.41,7705:113:1,993.59
8,26895.0,0.54,7705:112:2,993.59
8,26896.0,0.46,7705:112:1,993.59
8,26897.0,0.41,7705:111:2,993.59
8,26898.0,0.1,7705:111:1,993.59
8,27611.0,0.06,7705:104:4,1019.09
8,27612.0,0.09,7705:104:3,1019.09
8,27613.0,0.05,7705:103:4,1019.09
8,27614.0,0.09,7705:103:3,1019.09
8,27615.0,0.07,7705:102:4,1019.09
8,27616.0,0.35,7705:102:3,1019.09
8,27617.0,0.72,7705:101:4,1019.09
8,27618.0,0.55,7705:101:3,1019.09
8,27619.0,0.19,7705:100:4,1019.09
8,28330.0,0.06,7705:205:1,1044.52
8,28331.0,0.67,7705:104:2,1044.52
8,28332.0,0.74,7705:104:1,1044.52
8,28333.0,0.66,7705:103:2,1044.52
8,28334.0,0.49,7705:103:1,1044.52
8,28335.0,0.14,7705:102:2,1044.52
8,28336.0,0.09,7705:102:1,1044.52
8,28337.0,0.04,7705:101:2,1044.52
8,28338.0,0.25,7705:101:1,1044.52
8,28339.0,0.17,7705:100:2,1044.52
8,28340.0,0.05,7705:100:1,1044.52
8,29050.0,0.02,7605:495:3,1069.87
8,29051.0,0.81,7605:394:4,1069.87
8,29052.0,0.98,7605:394:3,1069.87
8,29053.0,1.0,7605:393:4,1069.87
8,29054.0,1.0,7605:393:3,1069.87
8,29055.0,0.95,7605:392:4,1069.87
8,29056.0,0.73,7605:392:3,1069.87
8,29057.0,0.22,7605:391:4,1069.87
8,29058.0,0.79,7605:391:3,1069.87
8,29059.0,0.63,7605:390:4,1069.87
8,29060.0,0.17,7605:390:3,1069.87
8,29772.0,0.25,7605:394:1,1095.13
8,29773.0,0.56,7605:393:2,1095.13
8,29774.0,0.55,7605:393:1,1095.13
8,29775.0,0.29,7605:392:2,1095.13
8,29776.0,0.14,7605:392:1,1095.13
8,29778.0,0.17,7605:391:1,1095.13
8,29779.0,0.26,7605:390:2,1095.13
8,29780.0,0.12,7605:390:1,1095.13
8,30493.0,0.09,7605:383:4,1120.32
8,30494.0,0.53,7605:383:3,1120.32
8,30495.0,0.39,7605:382:4,1120.32
8,30496.0,0.3,7605:382:3,1120.32
8,30497.0,0.3,7605:381:4,1120.32
8,30498.0,0.51,7605:381:3,1120.32
8,30499.0,0.09,7605:380:4,1120.32
8,30500.0,0.04,7605:380:3,1120.32
8,31213.0,0.59,7605:383:2,1145.41
8,31214.0,0.52,7605:383:1,1145.41
8,31215.0,0.21,7605:382:2,1145.41
8,31216.0,0.08,7605:382:1,1145.41
8,31217.0,0.16,7605:381:2,1145.41
8,31218.0,0.28,7605:381:1,1145.41
8,31219.0,0.07,7605:380:2,1145.41
8,31932.0,0.01,7605:374:3,1170.42
8,31933.0,0.48,7605:373:4,1170.42
8,31934.0,0.18,7605:373:3,1170.42
8,31935.0,0.09,7605:372:4,1170.42
8,31936.0,0.11,7605:372:3,1170.42
8,31937.0,0.14,7605:371:4,1170.42
8,31938.0,0.29,7605:371:3,1170.42
8,31939.0,0.2,7605:370:4,1170.42
8,31940.0,0.02,7605:370:3,1170.42
8,32652.0,0.04,7605:374:1,1195.34
8,32653.0,0.26,7605:373:2,1195.34
8,32654.0,0.06,7605:373:1,1195.34
8,32655.0,0.06,7605:372:2,1195.34
8,33372.0,0.03,7605:364:3,1220.17
8,33373.0,0.43,7605:363:4,1220.17
8,33374.0,0.37,7605:363:3,1220.17
8,33375.0,0.2,7605:362:4,1220.17
8,33376.0,0.05,7605:362:3,1220.17
8,33377.0,0.1,7605:361:4,1220.17
8,33378.0,0.1,7605:361:3,1220.17
8,33379.0,0.06,7605:360:4,1220.17
8,34093.0,0.37,7605:363:2,1244.91
8,34094.0,0.02,7605:363:1,1244.91
8,34095.0,0.05,7605:362:2,1244.91
8,34096.0,0.04,7605:362:1,1244.91
8,34097.0,0.02,7605:361:2,1244.91
8,34813.0,0.04,7605:353:4,1269.55
8,34814.0,0.35,7605:353:3,1269.55
8,34815.0,0.16,7605:352:4,1269.55
8,34816.0,0.04,7605:352:3,1269.55
8,34817.0,0.04,7605:351:4,1269.55
8,34818.0,0.01,7605:351:3,1269.55
8,34819.0,0.02,7605:350:4,1269.55
8,35534.0,0.1,7605:353:1,1294.1
8,35535.0,0.48,7605:352:2,1294.1
8,35536.0,0.29,7605:352:1,1294.1
8,35539.0,0.07,7605:350:2,1294.1
8,36255.0,0.01,7605:142:4,1318.55
8,36256.0,0.45,7605:142:3,1318.55
8,36257.0,0.06,7605:141:4,1318.55
8,36258.0,0.26,7605:141:3,1318.55
8,36259.0,0.23,7605:140:4,1318.55
8,36260.0,0.18,7605:140:3,1318.55
8,36976.0,0.37,7605:142:1,1342.89
8,36977.0,0.44,7605:141:2,1342.89
8,36978.0,0.53,7605:141:1,1342.89
8,36979.0,0.27,7605:140:2,1342.89
8,36980.0,0.1,7605:140:1,1342.89
8,36981.0,0.01,7604:249:2,1342.89
8,37696.0,0.03,7605:132:3,1367.14
8,37697.0,0.51,7605:131:4,1367.14
8,37698.0,0.1,7605:131:3,1367.14
8,37699.0,0.04,7605:130:4,1367.14
8,38417.0,0.02,7605:131:2,1391.28
8,38418.0,0.34,7605:131:1,1391.28
8,38419.0,0.1,7605:130:2,1391.28
8,38420.0,0.01,7605:130:1,1391.28
8,38421.0,0.02,7604:239:2,1391.28
8,39139.0,0.18,7605:120:4,1415.31
8,39140.0,0.38,7605:120:3,1415.31
8,39141.0,0.01,7604:229:4,1415.31
8,39860.0,0.2,7605:120:1,1439.24
8,39861.0,0.28,7604:229:2,1439.24
8,39862.0,0.11,7604:229:1,1439.24
8,39863.0,0.01,7604:228:2,1439.24
8,40581.0,0.34,7604:219:4,1463.06
8,40582.0,0.37,7604:219:3,1463.06
8,40583.0,0.09,7604:218:4,1463.06
8,40584.0,0.02,7604:218:3,1463.06
8,41302.0,0.08,7604:219:1,1486.76
8,41303.0,0.36,7604:218:2,1486.76
8,41304.0,0.18,7604:218:1,1486.76
8,41305.0,0.02,7604:217:2,1486.76
8,41308.0,0.05,7604:216:1,1486.76
8,41309.0,0.13,7604:215:2,1486.76
8,41310.0,0.09,7604:215:1,1486.76
8,42023.0,0.01,7604:208:4,1510.36
8,42024.0,0.41,7604:208:3,1510.36
8,42025.0,0.19,7604:207:4,1510.36
8,42026.0,0.32,7604:207:3,1510.36
8,42027.0,0.45,7604:206:4,1510.36
8,42028.0,0.63,7604:206:3,1510.36
8,42029.0,0.27,7604:205:4,1510.36
8,42030.0,0.07,7604:205:3,1510.36
8,42031.0,0.02,7604:104:4,1510.36
8,42748.0,0.01,7604:206:1,1533.83
8,42749.0,0.3,7604:205:2,1533.83
8,42750.0,0.42,7604:205:1,1533.83
8,42751.0,0.1,7604:104:2,1533.83
8,42752.0,0.11,7604:104:1,1533.83
8,43470.0,0.18,7504:495:3,1557.19
8,43471.0,0.23,7504:394:4,1557.19
8,43472.0,0.21,7504:394:3,1557.19
9,8922.0,0.07,7803:239:3,336.51
9,8923.0,0.08,7803:238:4,336.51
9,8924.0,0.08,7803:238:3,336.51
9,8925.0,0.09,7803:237:4,336.51
9,8926.0,0.1,7803:237:3,336.51
9,8927.0,0.1,7803:236:4,336.51
9,8928.0,0.11,7803:236:3,336.51
9,8929.0,0.13,7803:235:4,336.51
9,8930.0,0.11,7803:235:3,336.51
9,8931.0,0.06,7803:134:4,336.51
9,8933.0,0.06,7803:133:4,336.51
9,8934.0,0.1,7803:133:3,336.51
9,8935.0,0.04,7803:132:4,336.51
9,8936.0,0.04,7803:132:3,336.51
9,8937.0,0.1,7803:131:4,336.51
9,8938.0,0.11,7803:131:3,336.51
9,8939.0,0.04,7803:130:4,336.51
9,9641.0,0.21,7803:239:2,363.31
9,9642.0,0.23,7803:239:1,363.31
9,9643.0,0.04,7803:238:2,363.31
9,9644.0,0.08,7803:238:1,363.31
9,9655.0,0.02,7803:132:2,363.31
9,9656.0,0.03,7803:132:1,363.31
9,9660.0,0.08,7803:130:1,363.31
9,9661.0,0.06,7802:239:2,363.31
9,9663.0,0.08,7802:238:2,363.31
9,9664.0,0.26,7802:238:1,363.31
9,9665.0,0.06,7802:237:2,363.31
9,9666.0,0.06,7802:237:1,363.31
9,9668.0,0.1,7802:236:1,363.31
9,9669.0,0.06,7802:235:2,363.31
9,10370.0,0.01,7803:225:3,390.08
9,10374.0,0.02,7803:123:3,390.08
9,10390.0,0.01,7802:225:3,390.08
9,10391.0,0.11,7802:124:4,390.08
9,10393.0,0.04,7802:123:4,390.08
9,10395.0,0.04,7802:122:4,390.08
9,11101.0,0.05,7802:229:2,416.83
9,11102.0,0.1,7802:229:1,416.83
9,11103.0,0.14,7802:228:2,416.83
9,11104.0,0.14,7802:228:1,416.83
9,11105.0,0.14,7802:227:2,416.83
9,11106.0,0.18,7802:227:1,416.83
9,11107.0,0.11,7802:226:2,416.83
9,11108.0,0.03,7802:226:1,416.83
9,11111.0,0.06,7802:124:2,416.83
